frame,molecule,x_nm,y_nm,z_nm,photons,background
1699,1,26717.8547604846,-1564.51878536024,-1290.2,18080,53.356
1700,1,26695.9436853485,-1576.03251134133,-1287.2,18917,53.361
1701,1,26710.8241376696,-1562.51820712069,-1291.2,15237,53.363
1702,1,26722.7863453965,-1557.26781776851,-1296,15991,53.366
1703,1,26714.8722427015,-1566.60375131277,-1283.1,16148,53.302
1704,1,26710.8884108585,-1568.69715603661,-1294.6,18397,53.241
1705,1,26709.8978089969,-1569.73541962723,-1279.8,18591,53.278
1706,1,26705.9889625411,-1579.03759808629,-1279.1,13088,53.313
1707,1,26708.8964949371,-1569.74385839852,-1290,12125,53.286
1708,1,26707.8630442828,-1566.66282271187,-1285.7,15133,53.316
1709,1,26702.7922007948,-1560.52606765245,-1285.1,17503,53.294
1710,1,26694.8995224961,-1571.92165083535,-1295.1,16763,53.297
1711,1,26703.8577880436,-1566.69657779707,-1290.6,16893,53.375
1712,1,26710.9098352549,-1570.75680567525,-1283.4,17409,53.36
1713,1,26710.8027132733,-1560.45855748206,-1283,17481,53.354
1714,1,26716.7891732358,-1558.34827521562,-1281.1,13083,53.39
1715,1,26707.7987710939,-1560.48387379596,-1288,15974,53.759
1716,1,26708.9179193334,-1571.80350803716,-1284.8,13294,53.306
1717,1,26707.7880588957,-1559.45404897664,-1283.4,11999,53.366
1718,1,26695.8472755651,-1566.76408796746,-1280.4,18268,53.331
1719,1,26695.0066444777,-1582.21989902854,-1293.3,17639,53.401
1720,1,26704.8912386979,-1569.77761348372,-1280.2,18940,53.461
1721,1,26712.9231755726,-1571.76975295197,-1291.4,13273,53.431
1722,1,26703.8363636473,-1564.63692815843,-1282.8,15404,53.437
1723,1,26706.9795644027,-1577.99933449568,-1296.6,13370,53.35
1724,1,26715.9485421484,-1573.80408627671,-1293.9,20196,53.424
1725,1,26705.7318697853,-1554.32180242264,-1280.1,15451,53.413
1726,1,26711.8575883239,-1565.59924280735,-1293.4,15720,53.363
1727,1,26705.913977154,-1571.82882435106,-1294.7,16271,53.435
1728,1,26708.7893729555,-1559.44561020534,-1301,11858,53.344
1729,1,26720.7622928806,-1555.22504567247,-1281.5,13314,53.41
1730,1,26709.8656724024,-1566.64594516927,-1288.5,15928,53.46
1731,1,26714.8186817107,-1561.45462721618,-1291,16298,53.4
1732,1,26701.8337355277,-1564.65380570103,-1297,12338,53.408
1733,1,26692.929030971,-1575.02800283591,-1285.5,20720,53.518
1734,1,26698.8190811501,-1563.6492971956,-1288.1,13101,53.414
1735,1,26712.9124633745,-1570.73992813265,-1286.8,19737,53.528
1736,1,26713.7959432546,-1559.40341634884,-1300.5,17989,53.509
1737,1,26698.9047787353,-1571.88789575016,-1288.3,18081,53.45
1738,1,26711.8147395313,-1561.47994353007,-1295,15644,53.463
1739,1,26708.8000851537,-1560.47543502466,-1295.5,17002,53.492
1740,1,26697.8391914866,-1565.71738560554,-1294.9,17867,53.565
1741,1,26714.9043792959,-1569.69322577073,-1292.5,16661,53.467
1742,1,26699.9168049933,-1572.90928179818,-1285.5,19151,53.461
1743,1,26711.9218615128,-1571.77819172326,-1295,14931,53.422
1744,1,26702.9100349746,-1571.85414066496,-1285.4,18093,53.518
1745,1,26704.8483899052,-1565.65831420645,-1280.4,17612,53.5
1746,1,26706.8724424212,-1567.70108630249,-1286,16374,53.495
1747,1,26717.9297458717,-1571.72755909547,-1294.8,19313,53.447
1748,1,26710.7705766788,-1557.3690830241,-1294.1,21179,53.549
1749,1,26703.9434856288,-1574.93517635162,-1284,14178,53.44
1750,1,26705.9568259466,-1575.94812362834,-1290.2,16515,53.481
1751,1,26708.8429339463,-1564.59473430193,-1289.6,14672,53.478
1752,1,26705.849703965,-1565.64987543515,-1286.7,15966,53.521
1753,1,26710.8776986604,-1567.66733121729,-1277.5,20261,53.475
1754,1,26696.7628920397,-1558.51705064161,-1292.9,16415,53.542
1755,1,26705.8925527577,-1569.76917471242,-1288.5,14935,53.516
1756,1,26702.8993227764,-1570.82431584564,-1296.2,12862,53.441
1757,1,26708.8000851537,-1560.47543502466,-1295.5,15694,53.523
1758,1,26705.0090728776,-1581.10568649623,-1286.7,16547,53.541
1759,1,26705.8604161632,-1566.67970025447,-1287.6,17629,53.485
1760,1,26699.9382293896,-1574.96893143681,-1287.4,15437,53.542
1761,1,26709.8656724024,-1566.64594516927,-1290.8,16694,53.534
1762,1,26699.0226129151,-1583.21596876267,-1293.3,17814,53.493
1763,1,26706.9045790156,-1570.79056076044,-1297.1,18030,53.546
1764,1,26704.7519801218,-1556.38989083258,-1297.2,18219,53.441
1765,1,26697.8713280811,-1568.8068600635,-1297.2,14448,53.501
1766,1,26695.8686999615,-1568.8237376061,-1290.9,15873,53.579
1767,1,26700.8324214679,-1564.66224447233,-1290.1,13318,53.507
1768,1,26699.8096830117,-1562.61103360499,-1295.9,19388,53.626
1769,1,26708.8000851537,-1560.47543502466,-1287.3,18637,53.557
1770,1,26703.8685002417,-1567.72640261638,-1288.7,20316,53.655
1771,1,26699.8418196062,-1565.70050806294,-1294.7,18290,53.616
1772,1,26694.8995224961,-1571.92165083535,-1295.1,18791,53.585
1773,1,26709.8442480061,-1564.58629553063,-1298.4,17852,53.497
1774,1,26692.9504553673,-1577.08765247455,-1293.4,20410,53.557
1775,1,26708.8964949371,-1569.74385839852,-1295.4,14925,53.576
1776,1,26719.8573886042,-1564.50190781764,-1298.1,17953,53.614
1777,1,26697.9248890718,-1573.95598416009,-1291.8,16218,53.551
1778,1,26699.8846683988,-1569.81980734022,-1287.2,15134,53.507
1779,1,26702.8136251912,-1562.58571729109,-1304.5,16474,53.58
1780,1,26693.7910864547,-1561.63184141346,-1305.1,16013,53.552
1781,1,26701.7480379424,-1556.41520714648,-1286.5,19148,53.561
1782,1,26690.7978564735,-1562.68698254668,-1297.9,17278,53.571
1783,1,26695.7937145744,-1561.61496387087,-1291.8,18723,53.6
1784,1,26694.8780980998,-1569.86200119671,-1297,16493,53.565
1785,1,26696.9557116065,-1577.05389738935,-1281.9,16753,53.531
1786,1,26704.76269232,-1557.4197156519,-1299.7,14947,53.517
1787,1,26712.7946291947,-1559.41185512014,-1299.4,18213,53.557
1788,1,26701.790886735,-1560.53450642375,-1295.8,14744,53.582
1789,1,26716.8213098303,-1561.43774967358,-1296,17425,53.975
1790,1,26699.756122021,-1557.46190950839,-1293.4,18233,53.556
1791,1,26711.9004371165,-1569.71854208463,-1292,15374,53.533
1792,1,26694.8352493072,-1565.74270191944,-1281.9,20297,53.668
1793,1,26702.8457617856,-1565.67519174905,-1296.1,13298,53.627
1794,1,26711.7933151349,-1559.42029389144,-1286.9,14397,53.568
1795,1,26702.8564739838,-1566.70501656837,-1290.3,15215,53.549
1796,1,26701.7801745369,-1559.50468160443,-1287.9,12559,53.569
1797,1,26702.9635959653,-1577.00326476155,-1290.3,13055,53.511
1798,1,26711.8040273331,-1560.45011871076,-1277.1,16952,53.532
1799,1,26707.7987710939,-1560.48387379596,-1277,12230,53.486
1800,1,26699.8418196062,-1565.70050806294,-1275.4,14317,53.552
1801,1,26706.7974570341,-1560.49231256725,-1284.1,17399,53.532
1802,1,26699.7454098228,-1556.43208468908,-1290.2,15255,53.557
1803,1,26695.9115487541,-1572.94303688337,-1281.1,17676,53.569
1804,1,26696.9021506157,-1571.90477329275,-1280.6,14202,53.594
1805,1,26705.774718578,-1558.44110169992,-1278.7,18220,53.766
1806,1,26707.7987710939,-1560.48387379596,-1290.3,21221,53.6
1807,1,26713.8602164435,-1565.58236526475,-1284.6,19871,53.542
1808,1,26699.7454098228,-1556.43208468908,-1294.8,16074,53.504
1809,1,26693.8874962382,-1570.90026478733,-1288.2,16726,53.531
1810,1,26699.7775464173,-1559.52155914703,-1280.3,13164,53.521
1811,1,26703.9006368362,-1570.81587707434,-1283.8,14536,53.474
1812,1,26699.8525318044,-1566.73033288226,-1284.1,15574,53.53
1813,1,26701.8230233295,-1563.62398088171,-1299.9,12693,53.482
1814,1,26706.9367156101,-1573.8800352184,-1289.1,16486,53.524
1815,1,26698.8190811501,-1563.6492971956,-1289.8,16183,53.594
1816,1,26699.7346976246,-1555.40225986975,-1272.9,18698,53.988
1817,1,26707.8951808773,-1569.75229716982,-1287.2,16405,53.551
1818,1,26712.8160535911,-1561.47150475878,-1284.9,19403,53.962
1819,1,26704.8591021034,-1566.68813902577,-1271,16660,54.04
1820,1,26699.8739562007,-1568.7899825209,-1275.4,16911,53.486
1821,1,26708.9072071352,-1570.77368321784,-1280.3,17022,53.514
1822,1,26719.8038276134,-1559.35278372104,-1278.6,14615,53.551
1823,1,26699.9596537859,-1577.02858107545,-1290.1,12229,53.428
1824,1,26699.7882586154,-1560.55138396635,-1280.8,13256,53.486
1825,1,26714.8508183051,-1564.54410167414,-1280.4,17078,53.511
1826,1,26709.7478382227,-1555.31787215676,-1294.1,13664,53.45
1827,1,26700.9395434494,-1574.96049266551,-1291.7,17998,53.455
1828,1,26708.8322217481,-1563.56490948261,-1288.9,17215,53.464
1829,1,26695.8472755651,-1566.76408796746,-1286.3,17071,53.502
1830,1,26713.8173676509,-1561.46306598748,-1282.9,16974,53.415
1831,1,26707.8309076883,-1563.57334825391,-1287.5,19103,53.407
1832,1,26701.7587501406,-1557.4450319658,-1294.8,14574,53.4
1833,1,26702.8886105782,-1569.79449102632,-1290.8,19383,53.54
1834,1,26703.8577880436,-1566.69657779707,-1294.9,15164,53.442
1835,1,26711.8575883239,-1565.59924280735,-1280.8,16461,53.354
1836,1,26704.8591021034,-1566.68813902577,-1278.8,18111,53.423
1837,1,26704.8912386979,-1569.77761348372,-1288.9,16753,53.418
1838,1,26714.7972573144,-1559.39497757754,-1276.6,18045,53.41
1839,1,26694.7281273256,-1555.44445372625,-1291,15562,53.437
1840,1,26705.7425819835,-1555.35162724196,-1291.3,19454,53.305
1841,1,26700.8966946568,-1570.84119338824,-1273.7,19699,53.377
1842,1,26714.8079695125,-1560.42480239686,-1278.9,18024,53.439
1843,1,26697.8070548921,-1562.62791114759,-1291.6,15202,53.343
1844,1,26710.7277278862,-1553.24978374682,-1296.5,15039,53.335
1845,1,26703.9220612325,-1572.87552671298,-1284.3,15721,53.356
1846,1,26697.8391914866,-1565.71738560554,-1290.7,16561,53.316
1847,1,26712.7946291947,-1559.41185512014,-1294.8,15689,53.357
1848,1,26711.7933151349,-1559.42029389144,-1291.7,16213,53.301
1849,1,26708.8536461445,-1565.62455912125,-1289.2,18162,53.309
1850,1,26704.7948289145,-1560.50919010985,-1292.2,20270,53.411
1851,1,26709.7799748172,-1558.40734661472,-1292.9,18221,53.383
1852,1,26699.9275171915,-1573.93910661749,-1298.8,16821,53.364
1853,1,26711.8468761257,-1564.56941798803,-1292.3,19242,53.425
1854,1,26706.7653204396,-1557.4028381093,-1289.3,16731,53.343
1855,1,26713.7852310564,-1558.37359152952,-1278,18137,53.36
1856,1,26705.8711283614,-1567.70952507378,-1285.7,15291,53.354
1857,1,26705.8604161632,-1566.67970025447,-1294.5,15028,53.304
1858,1,26699.8632440025,-1567.76015770158,-1278.6,11948,53.349
1859,1,26701.790886735,-1560.53450642375,-1296.1,11263,53.341
1860,1,26708.8107973518,-1561.50525984397,-1285.2,11786,53.36
1861,1,26701.8015989332,-1561.56433124307,-1298.4,15903,53.372
1862,1,26703.8470758454,-1565.66675297775,-1278.1,17907,53.403
1863,1,26707.9380296699,-1573.8715964471,-1294.2,13248,53.311
1864,1,26701.8123111314,-1562.59415606239,-1284.2,15067,53.4
1865,1,26704.7948289145,-1560.50919010985,-1295.8,15838,53.387
1866,1,26711.8790127202,-1567.65889244599,-1279.5,12541,53.29
1867,1,26700.8538458642,-1566.72189411096,-1295.4,12968,53.334
1868,1,26709.8442480061,-1564.58629553063,-1294.6,18632,53.411
1869,1,26709.8442480061,-1564.58629553063,-1290.2,12889,53.412
1870,1,26705.8711283614,-1567.70952507378,-1286.5,16257,53.344
1871,1,26711.9004371165,-1569.71854208463,-1290.5,15956,53.436
1872,1,26704.8483899052,-1565.65831420645,-1299.7,18860,53.364
1873,1,26702.802912993,-1561.55589247177,-1292.7,14487,53.367
1874,1,26692.7469236023,-1557.52098090749,-1292.3,16777,53.377
1875,1,26699.831107408,-1564.67068324363,-1290.4,14297,53.295
1876,1,26709.6835650338,-1549.13892324085,-1300.9,16605,53.771
1877,1,26703.8256514491,-1563.60710333911,-1283.9,19361,53.343
1878,1,26710.8241376696,-1562.51820712069,-1293.5,17593,53.325
1879,1,26699.9382293896,-1574.96893143681,-1287.5,16362,53.36
1880,1,26702.7493520022,-1556.40676837518,-1305.8,12376,53.36
1881,1,26699.7882586154,-1560.55138396635,-1297.8,14568,53.398
1882,1,26706.6903350525,-1550.19406437407,-1290.8,12806,53.329
1883,1,26709.8549602043,-1565.61612034995,-1284.2,12975,53.432
1884,1,26712.8053413929,-1560.44167993946,-1299.1,12267,53.348
1885,1,26707.9594540662,-1575.93124608574,-1293,14755,53.316
1886,1,26705.8818405595,-1568.7393498931,-1302.6,12124,53.313
1887,1,26694.824537109,-1564.71287710012,-1297.8,14534,53.366
1888,1,26709.8228236098,-1562.52664589199,-1286.7,14287,53.411
1889,1,26703.9006368362,-1570.81587707434,-1292.7,14370,53.347
1890,1,26692.9504553673,-1577.08765247455,-1293.3,15099,53.323
1891,1,26700.8538458642,-1566.72189411096,-1287.5,21694,53.38
1892,1,26701.8444477258,-1565.68363052035,-1279.1,20470,53.38
1893,1,26703.8577880436,-1566.69657779707,-1280.5,19596,53.405
1894,1,26702.8671861819,-1567.73484138768,-1294.4,22608,53.354
1895,1,26707.809483292,-1561.51369861527,-1288.8,13598,53.328
1896,1,26702.7922007948,-1560.52606765245,-1295.8,15910,53.373
1898,1,26694.8780980998,-1569.86200119671,-1282.4,18734,53.386
1899,1,26707.8630442828,-1566.66282271187,-1274.9,19286,53.299
1900,1,26709.9406577895,-1573.8547189045,-1296.4,16730,53.349
1901,1,26717.8547604846,-1564.51878536024,-1295.5,17018,53.383
1902,1,26702.7922007948,-1560.52606765245,-1300.5,17165,53.394
1903,1,26694.9316590906,-1575.01112529331,-1287.8,23075,53.446
1904,1,26702.9528837672,-1575.97343994224,-1277.1,17844,53.35
1905,1,26707.809483292,-1561.51369861527,-1291.2,19475,53.359
1906,1,26709.7906870153,-1559.43717143404,-1287.1,20849,53.419
1907,1,26700.8217092697,-1563.632419653,-1269.6,16651,53.313
1908,1,26703.7613782602,-1557.4281544232,-1305.5,14644,53.402
1909,1,26694.7816883164,-1560.59357782285,-1300.6,17368,53.334
1910,1,26701.7159013479,-1553.32573268852,-1287.4,19255,53.391
1911,1,26703.814939251,-1562.57727851979,-1298,15669,53.796
1912,1,26696.7950286342,-1561.60652509957,-1290.5,13736,53.323
1913,1,26697.9141768737,-1572.92615934077,-1291.1,13424,53.345
1914,1,26698.7976567538,-1561.58964755697,-1295.9,14080,53.285
1915,1,26693.87678404,-1569.87043996801,-1287.4,14633,53.349
1916,1,26702.7493520022,-1556.40676837518,-1280,19109,53.375
1917,1,26694.8673859016,-1568.8321763774,-1287.7,14131,53.395
1918,1,26697.9677378645,-1578.07528343737,-1289,16252,53.305
1919,1,26718.8346501481,-1562.4506969503,-1289.4,18318,53.287
1920,1,26701.8230233295,-1563.62398088171,-1279.6,18113,53.384
1921,1,26706.9474278083,-1574.90986003772,-1294,19709,53.437
1922,1,26704.9233752923,-1572.86708794168,-1298.8,18598,53.432
1923,1,26692.9076065747,-1572.96835319727,-1284.1,15204,53.414
1924,1,26694.888810298,-1570.89182601603,-1295.5,12657,53.366
1925,1,26699.8096830117,-1562.61103360499,-1296.9,12333,53.405
1926,1,26696.8914384176,-1570.87494847344,-1293.5,14773,53.43
1927,1,26706.9045790156,-1570.79056076044,-1294.4,16076,53.488
1928,1,26673.9897614199,-1583.42693804515,-1293.9,13662,53.439
1929,1,26703.8363636473,-1564.63692815843,-1295.4,16774,53.419
1930,1,26704.8483899052,-1565.65831420645,-1303,16359,53.462
1931,1,26700.8645580623,-1567.75171893028,-1291.4,17050,53.472
1933,1,26712.9874487616,-1577.94870186788,-1293.5,19179,53.379
1934,1,26716.93914401,-1572.76582268609,-1292.4,14716,53.447
1935,1,26713.8495042453,-1564.55254044544,-1293.5,17471,53.418
1936,1,26704.8269655089,-1563.59866456781,-1294.1,15235,53.385
1937,1,26707.9058930754,-1570.78212198914,-1294.4,17039,53.508
1938,1,26705.6890209927,-1550.20250314536,-1298.4,16301,53.398
1939,1,26707.7773466976,-1558.42422415732,-1300.1,15699,53.403
1940,1,26702.8671861819,-1567.73484138768,-1290.1,18008,53.479
1941,1,26703.8577880436,-1566.69657779707,-1299.6,14347,53.443
1942,1,26710.8134254714,-1561.48838230137,-1296.7,15028,53.429
1943,1,26708.82150955,-1562.53508466329,-1294.5,12268,53.476
1944,1,26698.9047787353,-1571.88789575016,-1296.4,17915,53.507
1945,1,26707.8630442828,-1566.66282271187,-1301.6,15777,53.419
1946,1,26692.8326211876,-1565.75957946204,-1303.3,15436,53.399
1947,1,26695.8901243578,-1570.88338724473,-1289.7,17306,53.42
1948,1,26700.8217092697,-1563.632419653,-1296.2,16330,53.453
1949,1,26695.7830023762,-1560.58513905155,-1303.1,16047,53.448
1950,1,26698.947627528,-1576.00719502743,-1289.9,16242,53.463
1951,1,26710.8669864622,-1566.63750639797,-1292,16278,53.429
1952,1,26699.8632440025,-1567.76015770158,-1290.9,15785,53.359
1953,1,26707.9273174717,-1572.84177162778,-1297.9,20105,53.5
1954,1,26696.8378774268,-1565.72582437684,-1301.2,18782,53.422
1955,1,26708.8322217481,-1563.56490948261,-1297.8,17309,53.474
1957,1,26715.8842689594,-1567.62513736079,-1291.2,12807,53.416
1958,1,26688.8166527502,-1564.76350972792,-1300,18437,53.44
1959,1,26711.8790127202,-1567.65889244599,-1293.6,19893,53.438
1960,1,26698.8619299427,-1567.76859647288,-1295,17257,53.295
1961,1,26686.9318588103,-1576.10846028302,-1291.3,18419,53.374
1962,1,26696.8485896249,-1566.75564919616,-1301,19676,53.327
1963,1,26703.8363636473,-1564.63692815843,-1295.5,15761,53.344
1964,1,26698.947627528,-1576.00719502743,-1293,16672,53.292
1965,1,26703.8470758454,-1565.66675297775,-1293,18317,53.36
1966,1,26692.8754699802,-1569.87887873931,-1297.3,18673,53.332
1967,1,26700.8217092697,-1563.632419653,-1284.3,16635,53.345
1968,1,26697.8820402792,-1569.83668488282,-1294.3,12831,53.299
1969,1,26698.7762323575,-1559.52999791833,-1292.8,16052,53.338
1970,1,26697.8284792884,-1564.68756078623,-1287.2,17270,53.301
1971,1,26694.888810298,-1570.89182601603,-1295.5,17044,53.324
1972,1,26701.9087209148,-1571.86257943626,-1293,15681,53.319
1973,1,26700.9074068549,-1571.87101820756,-1288.5,16945,53.369
1974,1,26694.8566737035,-1567.80235155808,-1294.6,16028,53.335
1975,1,26704.9340874905,-1573.896912761,-1286.9,17663,53.409
1976,1,26706.9260034119,-1572.85021039908,-1294.2,18270,53.353
1977,1,26703.7613782602,-1557.4281544232,-1292.1,14689,53.281
1978,1,26691.8420193259,-1566.79784305266,-1281.6,15382,53.334
1979,1,26699.7775464173,-1559.52155914703,-1291.3,15419,53.279
1980,1,26690.8192808698,-1564.74663218532,-1288.8,11828,53.464
1981,1,26711.7826029368,-1558.39046907212,-1284,15610,53.368
1982,1,26704.8376777071,-1564.62848938713,-1293.4,12225,53.363
1984,1,26689.9250887916,-1575.05331914981,-1279.3,11461,53.393
1985,1,26684.9292306907,-1576.12533782562,-1286.2,15710,53.399
1986,1,26695.7508657817,-1557.49566459359,-1272.4,14549,53.293
1987,1,26703.814939251,-1562.57727851979,-1271.7,14240,53.561
1988,1,26708.7679485592,-1557.3859605667,-1278.5,16255,53.416
1989,1,26691.9062925149,-1572.97679196857,-1294.2,16499,53.416
1990,1,26689.8393912063,-1566.81472059526,-1284.2,20210,53.413
1991,1,26707.8416198865,-1564.60317307323,-1293.4,12229,53.305
1992,1,26701.8980087166,-1570.83275461694,-1290.5,17196,53.466
1993,1,26695.8044267725,-1562.64478869019,-1286.1,16616,53.337
1994,1,26699.8203952099,-1563.6408584243,-1280.1,11994,53.527
1995,1,26704.8912386979,-1569.77761348372,-1283.6,12517,53.47
1996,1,26690.9264028514,-1575.04488037851,-1289.3,17667,53.434
1997,1,26694.8138249109,-1563.6830522808,-1277.5,15865,53.407
1998,1,26712.8267657892,-1562.5013295781,-1285,14471,53.335
1999,1,26686.9532832066,-1578.16810992166,-1291.9,20790,53.357
2000,1,26709.8870967987,-1568.70559480791,-1282.3,16525,53.411
