frame num,molecule num,x (nm),y (nm),z (nm),x fid-corrected (nm),y fid-corrected (nm), z fid-corrected (nm),photons detected,mean background photons
1640,1,26126,10635,-1255.8,NaN,NaN,NaN,18948,53.36
1641,1,26135,10641,-1265.5,NaN,NaN,NaN,16022,53.733
1642,1,26138,10640,-1269.4,NaN,NaN,NaN,15496,53.738
1643,1,26125,10637,-1275.6,NaN,NaN,NaN,14806,53.35
1644,1,26129,10632,-1266.2,NaN,NaN,NaN,16638,53.351
1645,1,26125,10634,-1260.1,NaN,NaN,NaN,14225,53.316
1646,1,26122,10637,-1264.6,NaN,NaN,NaN,17556,53.326
1647,1,26118,10643,-1236.7,NaN,NaN,NaN,17560,53.707
1648,1,26117,10634,-1254.6,NaN,NaN,NaN,19068,53.347
1649,1,26133,10645,-1272.9,NaN,NaN,NaN,19020,53.913
1650,1,26119,10633,-1267.5,NaN,NaN,NaN,18365,53.299
1651,1,26128,10637,-1263.7,NaN,NaN,NaN,16193,53.324
1652,1,26125,10631,-1281.9,NaN,NaN,NaN,17695,53.385
1653,1,26128,10634,-1286.3,NaN,NaN,NaN,16988,53.339
1654,1,26130,10632,-1279.2,NaN,NaN,NaN,13107,53.732
1655,1,26129,10637,-1274.4,NaN,NaN,NaN,15924,53.286
1656,1,26128,10646,-1276.6,NaN,NaN,NaN,16934,53.33
1657,1,26131,10630,-1281.6,NaN,NaN,NaN,17369,53.284
1658,1,26125,10629,-1258,NaN,NaN,NaN,16039,53.271
1659,1,26123,10635,-1275,NaN,NaN,NaN,13605,53.381
1660,1,26124,10640,-1283.9,NaN,NaN,NaN,13945,53.243
1661,1,26123,10632,-1277.9,NaN,NaN,NaN,12291,53.168
1662,1,26124,10633,-1284.4,NaN,NaN,NaN,13354,53.248
1663,1,26126,10642,-1281.8,NaN,NaN,NaN,17055,53.35
1664,1,26122,10648,-1280.6,NaN,NaN,NaN,14740,53.699
1665,1,26137,10639,-1290.5,NaN,NaN,NaN,15917,53.289
1666,1,26139,10646,-1276.9,NaN,NaN,NaN,16856,53.683
1667,1,26128,10636,-1269.3,NaN,NaN,NaN,16862,53.295
1668,1,26136,10628,-1276.3,NaN,NaN,NaN,18556,53.296
1669,1,26126,10645,-1285.1,NaN,NaN,NaN,15958,53.259
1670,1,26127,10638,-1263.1,NaN,NaN,NaN,21772,53.216
1671,1,26122,10640,-1287.2,NaN,NaN,NaN,17589,53.278
1672,1,26136,10641,-1272.3,NaN,NaN,NaN,18253,53.232
1673,1,26124,10646,-1280.8,NaN,NaN,NaN,15271,53.257
1675,1,26127,10637,-1286.3,NaN,NaN,NaN,13890,53.255
1676,1,26127,10629,-1291.4,NaN,NaN,NaN,16948,53.307
1677,1,26137,10643,-1285.8,NaN,NaN,NaN,19896,53.372
1678,1,26132,10643,-1265.3,NaN,NaN,NaN,12552,53.183
1679,1,26144,10644,-1277.6,NaN,NaN,NaN,16663,53.255
1680,1,26135,10638,-1280.1,NaN,NaN,NaN,21615,53.316
1681,1,26134,10642,-1266.8,NaN,NaN,NaN,21826,53.721
1682,1,26138,10627,-1280.3,NaN,NaN,NaN,15615,53.226
1683,1,26132,10642,-1284,NaN,NaN,NaN,18209,53.238
1684,1,26120,10634,-1286.4,NaN,NaN,NaN,14472,53.234
1685,1,26134,10639,-1295.2,NaN,NaN,NaN,17224,53.218
1686,1,26129,10637,-1292.5,NaN,NaN,NaN,13367,53.291
1687,1,26137,10643,-1268.8,NaN,NaN,NaN,15061,53.29
1688,1,26117,10639,-1279.1,NaN,NaN,NaN,12981,53.229
1689,1,26120,10644,-1261.1,NaN,NaN,NaN,17913,53.735
1690,1,26136,10639,-1286.3,NaN,NaN,NaN,11638,53.223
1691,1,26117,10635,-1278.9,NaN,NaN,NaN,14163,53.277
1692,1,26120,10630,-1284.2,NaN,NaN,NaN,17047,53.278
1693,1,26133,10631,-1285.7,NaN,NaN,NaN,13641,53.319
1694,1,26136,10635,-1288.2,NaN,NaN,NaN,16569,53.254
1695,1,26120,10635,-1300.7,NaN,NaN,NaN,12911,53.244
1696,1,26122,10635,-1283.8,NaN,NaN,NaN,16858,53.229
1697,1,26136,10636,-1283.3,NaN,NaN,NaN,16192,53.308
1698,1,26141,10635,-1273.3,NaN,NaN,NaN,19347,53.339
1699,1,26141,10640,-1290.2,NaN,NaN,NaN,18080,53.356
1700,1,26119,10629,-1287.2,NaN,NaN,NaN,18917,53.361
1701,1,26134,10642,-1291.2,NaN,NaN,NaN,15237,53.363
1702,1,26146,10647,-1296,NaN,NaN,NaN,15991,53.366
1703,1,26138,10638,-1283.1,NaN,NaN,NaN,16148,53.302
1704,1,26134,10636,-1294.6,NaN,NaN,NaN,18397,53.241
1705,1,26133,10635,-1279.8,NaN,NaN,NaN,18591,53.278
1706,1,26129,10626,-1279.1,NaN,NaN,NaN,13088,53.313
1707,1,26132,10635,-1290,NaN,NaN,NaN,12125,53.286
1708,1,26131,10638,-1285.7,NaN,NaN,NaN,15133,53.316
1709,1,26126,10644,-1285.1,NaN,NaN,NaN,17503,53.294
1710,1,26118,10633,-1295.1,NaN,NaN,NaN,16763,53.297
1711,1,26127,10638,-1290.6,NaN,NaN,NaN,16893,53.375
1712,1,26134,10634,-1283.4,NaN,NaN,NaN,17409,53.36
1713,1,26134,10644,-1283,NaN,NaN,NaN,17481,53.354
1714,1,26140,10646,-1281.1,NaN,NaN,NaN,13083,53.39
1715,1,26131,10644,-1288,NaN,NaN,NaN,15974,53.759
1716,1,26132,10633,-1284.8,NaN,NaN,NaN,13294,53.306
1717,1,26131,10645,-1283.4,NaN,NaN,NaN,11999,53.366
1718,1,26119,10638,-1280.4,NaN,NaN,NaN,18268,53.331
1719,1,26118,10623,-1293.3,NaN,NaN,NaN,17639,53.401
1720,1,26128,10635,-1280.2,NaN,NaN,NaN,18940,53.461
1721,1,26136,10633,-1291.4,NaN,NaN,NaN,13273,53.431
1722,1,26127,10640,-1282.8,NaN,NaN,NaN,15404,53.437
1723,1,26130,10627,-1296.6,NaN,NaN,NaN,13370,53.35
1724,1,26139,10631,-1293.9,NaN,NaN,NaN,20196,53.424
1725,1,26129,10650,-1280.1,NaN,NaN,NaN,15451,53.413
1726,1,26135,10639,-1293.4,NaN,NaN,NaN,15720,53.363
1727,1,26129,10633,-1294.7,NaN,NaN,NaN,16271,53.435
1728,1,26132,10645,-1301,NaN,NaN,NaN,11858,53.344
1729,1,26144,10649,-1281.5,NaN,NaN,NaN,13314,53.41
1730,1,26133,10638,-1288.5,NaN,NaN,NaN,15928,53.46
1731,1,26138,10643,-1291,NaN,NaN,NaN,16298,53.4
1732,1,26125,10640,-1297,NaN,NaN,NaN,12338,53.408
1733,1,26116,10630,-1285.5,NaN,NaN,NaN,20720,53.518
1734,1,26122,10641,-1288.1,NaN,NaN,NaN,13101,53.414
1735,1,26136,10634,-1286.8,NaN,NaN,NaN,19737,53.528
1736,1,26137,10645,-1300.5,NaN,NaN,NaN,17989,53.509
1737,1,26122,10633,-1288.3,NaN,NaN,NaN,18081,53.45
1738,1,26135,10643,-1295,NaN,NaN,NaN,15644,53.463
1739,1,26132,10644,-1295.5,NaN,NaN,NaN,17002,53.492
1740,1,26121,10639,-1294.9,NaN,NaN,NaN,17867,53.565
1741,1,26138,10635,-1292.5,NaN,NaN,NaN,16661,53.467
1742,1,26123,10632,-1285.5,NaN,NaN,NaN,19151,53.461
1743,1,26135,10633,-1295,NaN,NaN,NaN,14931,53.422
1744,1,26126,10633,-1285.4,NaN,NaN,NaN,18093,53.518
1745,1,26128,10639,-1280.4,NaN,NaN,NaN,17612,53.5
1746,1,26130,10637,-1286,NaN,NaN,NaN,16374,53.495
1747,1,26141,10633,-1294.8,NaN,NaN,NaN,19313,53.447
1748,1,26134,10647,-1294.1,NaN,NaN,NaN,21179,53.549
1749,1,26127,10630,-1284,NaN,NaN,NaN,14178,53.44
1750,1,26129,10629,-1290.2,NaN,NaN,NaN,16515,53.481
1751,1,26132,10640,-1289.6,NaN,NaN,NaN,14672,53.478
1752,1,26129,10639,-1286.7,NaN,NaN,NaN,15966,53.521
1753,1,26134,10637,-1277.5,NaN,NaN,NaN,20261,53.475
1754,1,26120,10646,-1292.9,NaN,NaN,NaN,16415,53.542
1755,1,26129,10635,-1288.5,NaN,NaN,NaN,14935,53.516
1756,1,26126,10634,-1296.2,NaN,NaN,NaN,12862,53.441
1757,1,26132,10644,-1295.5,NaN,NaN,NaN,15694,53.523
1758,1,26128,10624,-1286.7,NaN,NaN,NaN,16547,53.541
1759,1,26129,10638,-1287.6,NaN,NaN,NaN,17629,53.485
1760,1,26123,10630,-1287.4,NaN,NaN,NaN,15437,53.542
1761,1,26133,10638,-1290.8,NaN,NaN,NaN,16694,53.534
1762,1,26122,10622,-1293.3,NaN,NaN,NaN,17814,53.493
1763,1,26130,10634,-1297.1,NaN,NaN,NaN,18030,53.546
1764,1,26128,10648,-1297.2,NaN,NaN,NaN,18219,53.441
1765,1,26121,10636,-1297.2,NaN,NaN,NaN,14448,53.501
1766,1,26119,10636,-1290.9,NaN,NaN,NaN,15873,53.579
1767,1,26124,10640,-1290.1,NaN,NaN,NaN,13318,53.507
1768,1,26123,10642,-1295.9,NaN,NaN,NaN,19388,53.626
1769,1,26132,10644,-1287.3,NaN,NaN,NaN,18637,53.557
1770,1,26127,10637,-1288.7,NaN,NaN,NaN,20316,53.655
1771,1,26123,10639,-1294.7,NaN,NaN,NaN,18290,53.616
1772,1,26118,10633,-1295.1,NaN,NaN,NaN,18791,53.585
1773,1,26133,10640,-1298.4,NaN,NaN,NaN,17852,53.497
1774,1,26116,10628,-1293.4,NaN,NaN,NaN,20410,53.557
1775,1,26132,10635,-1295.4,NaN,NaN,NaN,14925,53.576
1776,1,26143,10640,-1298.1,NaN,NaN,NaN,17953,53.614
1777,1,26121,10631,-1291.8,NaN,NaN,NaN,16218,53.551
1778,1,26123,10635,-1287.2,NaN,NaN,NaN,15134,53.507
1779,1,26126,10642,-1304.5,NaN,NaN,NaN,16474,53.58
1780,1,26117,10643,-1305.1,NaN,NaN,NaN,16013,53.552
1781,1,26125,10648,-1286.5,NaN,NaN,NaN,19148,53.561
1782,1,26114,10642,-1297.9,NaN,NaN,NaN,17278,53.571
1783,1,26119,10643,-1291.8,NaN,NaN,NaN,18723,53.6
1784,1,26118,10635,-1297,NaN,NaN,NaN,16493,53.565
1785,1,26120,10628,-1281.9,NaN,NaN,NaN,16753,53.531
1786,1,26128,10647,-1299.7,NaN,NaN,NaN,14947,53.517
1787,1,26136,10645,-1299.4,NaN,NaN,NaN,18213,53.557
1788,1,26125,10644,-1295.8,NaN,NaN,NaN,14744,53.582
1789,1,26140,10643,-1296,NaN,NaN,NaN,17425,53.975
1790,1,26123,10647,-1293.4,NaN,NaN,NaN,18233,53.556
1791,1,26135,10635,-1292,NaN,NaN,NaN,15374,53.533
1792,1,26118,10639,-1281.9,NaN,NaN,NaN,20297,53.668
1793,1,26126,10639,-1296.1,NaN,NaN,NaN,13298,53.627
1794,1,26135,10645,-1286.9,NaN,NaN,NaN,14397,53.568
1795,1,26126,10638,-1290.3,NaN,NaN,NaN,15215,53.549
1796,1,26125,10645,-1287.9,NaN,NaN,NaN,12559,53.569
1797,1,26126,10628,-1290.3,NaN,NaN,NaN,13055,53.511
1798,1,26135,10644,-1277.1,NaN,NaN,NaN,16952,53.532
1799,1,26131,10644,-1277,NaN,NaN,NaN,12230,53.486
1800,1,26123,10639,-1275.4,NaN,NaN,NaN,14317,53.552
1801,1,26130,10644,-1284.1,NaN,NaN,NaN,17399,53.532
1802,1,26123,10648,-1290.2,NaN,NaN,NaN,15255,53.557
1803,1,26119,10632,-1281.1,NaN,NaN,NaN,17676,53.569
1804,1,26120,10633,-1280.6,NaN,NaN,NaN,14202,53.594
1805,1,26129,10646,-1278.7,NaN,NaN,NaN,18220,53.766
1806,1,26131,10644,-1290.3,NaN,NaN,NaN,21221,53.6
1807,1,26137,10639,-1284.6,NaN,NaN,NaN,19871,53.542
1808,1,26123,10648,-1294.8,NaN,NaN,NaN,16074,53.504
1809,1,26117,10634,-1288.2,NaN,NaN,NaN,16726,53.531
1810,1,26123,10645,-1280.3,NaN,NaN,NaN,13164,53.521
1811,1,26127,10634,-1283.8,NaN,NaN,NaN,14536,53.474
1812,1,26123,10638,-1284.1,NaN,NaN,NaN,15574,53.53
1813,1,26125,10641,-1299.9,NaN,NaN,NaN,12693,53.482
1814,1,26130,10631,-1289.1,NaN,NaN,NaN,16486,53.524
1815,1,26122,10641,-1289.8,NaN,NaN,NaN,16183,53.594
1816,1,26123,10649,-1272.9,NaN,NaN,NaN,18698,53.988
1817,1,26131,10635,-1287.2,NaN,NaN,NaN,16405,53.551
1818,1,26136,10643,-1284.9,NaN,NaN,NaN,19403,53.962
1819,1,26128,10638,-1271,NaN,NaN,NaN,16660,54.04
1820,1,26123,10636,-1275.4,NaN,NaN,NaN,16911,53.486
1821,1,26132,10634,-1280.3,NaN,NaN,NaN,17022,53.514
1822,1,26143,10645,-1278.6,NaN,NaN,NaN,14615,53.551
1823,1,26123,10628,-1290.1,NaN,NaN,NaN,12229,53.428
1824,1,26123,10644,-1280.8,NaN,NaN,NaN,13256,53.486
1825,1,26138,10640,-1280.4,NaN,NaN,NaN,17078,53.511
1826,1,26133,10649,-1294.1,NaN,NaN,NaN,13664,53.45
1827,1,26124,10630,-1291.7,NaN,NaN,NaN,17998,53.455
1828,1,26132,10641,-1288.9,NaN,NaN,NaN,17215,53.464
1829,1,26119,10638,-1286.3,NaN,NaN,NaN,17071,53.502
1830,1,26137,10643,-1282.9,NaN,NaN,NaN,16974,53.415
1831,1,26131,10641,-1287.5,NaN,NaN,NaN,19103,53.407
1832,1,26125,10647,-1294.8,NaN,NaN,NaN,14574,53.4
1833,1,26126,10635,-1290.8,NaN,NaN,NaN,19383,53.54
1834,1,26127,10638,-1294.9,NaN,NaN,NaN,15164,53.442
1835,1,26135,10639,-1280.8,NaN,NaN,NaN,16461,53.354
1836,1,26128,10638,-1278.8,NaN,NaN,NaN,18111,53.423
1837,1,26128,10635,-1288.9,NaN,NaN,NaN,16753,53.418
1838,1,26138,10645,-1276.6,NaN,NaN,NaN,18045,53.41
1839,1,26118,10649,-1291,NaN,NaN,NaN,15562,53.437
1840,1,26129,10649,-1291.3,NaN,NaN,NaN,19454,53.305
1841,1,26124,10634,-1273.7,NaN,NaN,NaN,19699,53.377
1842,1,26138,10644,-1278.9,NaN,NaN,NaN,18024,53.439
1843,1,26121,10642,-1291.6,NaN,NaN,NaN,15202,53.343
1844,1,26134,10651,-1296.5,NaN,NaN,NaN,15039,53.335
1845,1,26127,10632,-1284.3,NaN,NaN,NaN,15721,53.356
1846,1,26121,10639,-1290.7,NaN,NaN,NaN,16561,53.316
1847,1,26136,10645,-1294.8,NaN,NaN,NaN,15689,53.357
1848,1,26135,10645,-1291.7,NaN,NaN,NaN,16213,53.301
1849,1,26132,10639,-1289.2,NaN,NaN,NaN,18162,53.309
1850,1,26128,10644,-1292.2,NaN,NaN,NaN,20270,53.411
1851,1,26133,10646,-1292.9,NaN,NaN,NaN,18221,53.383
1852,1,26123,10631,-1298.8,NaN,NaN,NaN,16821,53.364
1853,1,26135,10640,-1292.3,NaN,NaN,NaN,19242,53.425
1854,1,26130,10647,-1289.3,NaN,NaN,NaN,16731,53.343
1855,1,26137,10646,-1278,NaN,NaN,NaN,18137,53.36
1856,1,26129,10637,-1285.7,NaN,NaN,NaN,15291,53.354
1857,1,26129,10638,-1294.5,NaN,NaN,NaN,15028,53.304
1858,1,26123,10637,-1278.6,NaN,NaN,NaN,11948,53.349
1859,1,26125,10644,-1296.1,NaN,NaN,NaN,11263,53.341
1860,1,26132,10643,-1285.2,NaN,NaN,NaN,11786,53.36
1861,1,26125,10643,-1298.4,NaN,NaN,NaN,15903,53.372
1862,1,26127,10639,-1278.1,NaN,NaN,NaN,17907,53.403
1863,1,26131,10631,-1294.2,NaN,NaN,NaN,13248,53.311
1864,1,26125,10642,-1284.2,NaN,NaN,NaN,15067,53.4
1865,1,26128,10644,-1295.8,NaN,NaN,NaN,15838,53.387
1866,1,26135,10637,-1279.5,NaN,NaN,NaN,12541,53.29
1867,1,26124,10638,-1295.4,NaN,NaN,NaN,12968,53.334
1868,1,26133,10640,-1294.6,NaN,NaN,NaN,18632,53.411
1869,1,26133,10640,-1290.2,NaN,NaN,NaN,12889,53.412
1870,1,26129,10637,-1286.5,NaN,NaN,NaN,16257,53.344
1871,1,26135,10635,-1290.5,NaN,NaN,NaN,15956,53.436
1872,1,26128,10639,-1299.7,NaN,NaN,NaN,18860,53.364
1873,1,26126,10643,-1292.7,NaN,NaN,NaN,14487,53.367
1874,1,26116,10647,-1292.3,NaN,NaN,NaN,16777,53.377
1875,1,26123,10640,-1290.4,NaN,NaN,NaN,14297,53.295
1876,1,26133,10655,-1300.9,NaN,NaN,NaN,16605,53.771
1877,1,26127,10641,-1283.9,NaN,NaN,NaN,19361,53.343
1878,1,26134,10642,-1293.5,NaN,NaN,NaN,17593,53.325
1879,1,26123,10630,-1287.5,NaN,NaN,NaN,16362,53.36
1880,1,26126,10648,-1305.8,NaN,NaN,NaN,12376,53.36
1881,1,26123,10644,-1297.8,NaN,NaN,NaN,14568,53.398
1882,1,26130,10654,-1290.8,NaN,NaN,NaN,12806,53.329
1883,1,26133,10639,-1284.2,NaN,NaN,NaN,12975,53.432
1884,1,26136,10644,-1299.1,NaN,NaN,NaN,12267,53.348
1885,1,26131,10629,-1293,NaN,NaN,NaN,14755,53.316
1886,1,26129,10636,-1302.6,NaN,NaN,NaN,12124,53.313
1887,1,26118,10640,-1297.8,NaN,NaN,NaN,14534,53.366
1888,1,26133,10642,-1286.7,NaN,NaN,NaN,14287,53.411
1889,1,26127,10634,-1292.7,NaN,NaN,NaN,14370,53.347
1890,1,26116,10628,-1293.3,NaN,NaN,NaN,15099,53.323
1891,1,26124,10638,-1287.5,NaN,NaN,NaN,21694,53.38
1892,1,26125,10639,-1279.1,NaN,NaN,NaN,20470,53.38
1893,1,26127,10638,-1280.5,NaN,NaN,NaN,19596,53.405
1894,1,26126,10637,-1294.4,NaN,NaN,NaN,22608,53.354
1895,1,26131,10643,-1288.8,NaN,NaN,NaN,13598,53.328
1896,1,26126,10644,-1295.8,NaN,NaN,NaN,15910,53.373
1898,1,26118,10635,-1282.4,NaN,NaN,NaN,18734,53.386
1899,1,26131,10638,-1274.9,NaN,NaN,NaN,19286,53.299
1900,1,26133,10631,-1296.4,NaN,NaN,NaN,16730,53.349
1901,1,26141,10640,-1295.5,NaN,NaN,NaN,17018,53.383
1902,1,26126,10644,-1300.5,NaN,NaN,NaN,17165,53.394
1903,1,26118,10630,-1287.8,NaN,NaN,NaN,23075,53.446
1904,1,26126,10629,-1277.1,NaN,NaN,NaN,17844,53.35
1905,1,26131,10643,-1291.2,NaN,NaN,NaN,19475,53.359
1906,1,26133,10645,-1287.1,NaN,NaN,NaN,20849,53.419
1907,1,26124,10641,-1269.6,NaN,NaN,NaN,16651,53.313
1908,1,26127,10647,-1305.5,NaN,NaN,NaN,14644,53.402
1909,1,26118,10644,-1300.6,NaN,NaN,NaN,17368,53.334
1910,1,26125,10651,-1287.4,NaN,NaN,NaN,19255,53.391
1911,1,26127,10642,-1298,NaN,NaN,NaN,15669,53.796
1912,1,26120,10643,-1290.5,NaN,NaN,NaN,13736,53.323
1913,1,26121,10632,-1291.1,NaN,NaN,NaN,13424,53.345
1914,1,26122,10643,-1295.9,NaN,NaN,NaN,14080,53.285
1915,1,26117,10635,-1287.4,NaN,NaN,NaN,14633,53.349
1916,1,26126,10648,-1280,NaN,NaN,NaN,19109,53.375
1917,1,26118,10636,-1287.7,NaN,NaN,NaN,14131,53.395
1918,1,26121,10627,-1289,NaN,NaN,NaN,16252,53.305
1919,1,26142,10642,-1289.4,NaN,NaN,NaN,18318,53.287
1920,1,26125,10641,-1279.6,NaN,NaN,NaN,18113,53.384
1921,1,26130,10630,-1294,NaN,NaN,NaN,19709,53.437
1922,1,26128,10632,-1298.8,NaN,NaN,NaN,18598,53.432
1923,1,26116,10632,-1284.1,NaN,NaN,NaN,15204,53.414
1924,1,26118,10634,-1295.5,NaN,NaN,NaN,12657,53.366
1925,1,26123,10642,-1296.9,NaN,NaN,NaN,12333,53.405
1926,1,26120,10634,-1293.5,NaN,NaN,NaN,14773,53.43
1927,1,26130,10634,-1294.4,NaN,NaN,NaN,16076,53.488
1928,1,26097,10622,-1293.9,NaN,NaN,NaN,13662,53.439
1929,1,26127,10640,-1295.4,NaN,NaN,NaN,16774,53.419
1930,1,26128,10639,-1303,NaN,NaN,NaN,16359,53.462
1931,1,26124,10637,-1291.4,NaN,NaN,NaN,17050,53.472
1933,1,26136,10627,-1293.5,NaN,NaN,NaN,19179,53.379
1934,1,26140,10632,-1292.4,NaN,NaN,NaN,14716,53.447
1935,1,26137,10640,-1293.5,NaN,NaN,NaN,17471,53.418
1936,1,26128,10641,-1294.1,NaN,NaN,NaN,15235,53.385
1937,1,26131,10634,-1294.4,NaN,NaN,NaN,17039,53.508
1938,1,26129,10654,-1298.4,NaN,NaN,NaN,16301,53.398
1939,1,26131,10646,-1300.1,NaN,NaN,NaN,15699,53.403
1940,1,26126,10637,-1290.1,NaN,NaN,NaN,18008,53.479
1941,1,26127,10638,-1299.6,NaN,NaN,NaN,14347,53.443
1942,1,26134,10643,-1296.7,NaN,NaN,NaN,15028,53.429
1943,1,26132,10642,-1294.5,NaN,NaN,NaN,12268,53.476
1944,1,26122,10633,-1296.4,NaN,NaN,NaN,17915,53.507
1945,1,26131,10638,-1301.6,NaN,NaN,NaN,15777,53.419
1946,1,26116,10639,-1303.3,NaN,NaN,NaN,15436,53.399
1947,1,26119,10634,-1289.7,NaN,NaN,NaN,17306,53.42
1948,1,26124,10641,-1296.2,NaN,NaN,NaN,16330,53.453
1949,1,26119,10644,-1303.1,NaN,NaN,NaN,16047,53.448
1950,1,26122,10629,-1289.9,NaN,NaN,NaN,16242,53.463
1951,1,26134,10638,-1292,NaN,NaN,NaN,16278,53.429
1952,1,26123,10637,-1290.9,NaN,NaN,NaN,15785,53.359
1953,1,26131,10632,-1297.9,NaN,NaN,NaN,20105,53.5
1954,1,26120,10639,-1301.2,NaN,NaN,NaN,18782,53.422
1955,1,26132,10641,-1297.8,NaN,NaN,NaN,17309,53.474
1957,1,26139,10637,-1291.2,NaN,NaN,NaN,12807,53.416
1958,1,26112,10640,-1300,NaN,NaN,NaN,18437,53.44
1959,1,26135,10637,-1293.6,NaN,NaN,NaN,19893,53.438
1960,1,26122,10637,-1295,NaN,NaN,NaN,17257,53.295
1961,1,26110,10629,-1291.3,NaN,NaN,NaN,18419,53.374
1962,1,26120,10638,-1301,NaN,NaN,NaN,19676,53.327
1963,1,26127,10640,-1295.5,NaN,NaN,NaN,15761,53.344
1964,1,26122,10629,-1293,NaN,NaN,NaN,16672,53.292
1965,1,26127,10639,-1293,NaN,NaN,NaN,18317,53.36
1966,1,26116,10635,-1297.3,NaN,NaN,NaN,18673,53.332
1967,1,26124,10641,-1284.3,NaN,NaN,NaN,16635,53.345
1968,1,26121,10635,-1294.3,NaN,NaN,NaN,12831,53.299
1969,1,26122,10645,-1292.8,NaN,NaN,NaN,16052,53.338
1970,1,26121,10640,-1287.2,NaN,NaN,NaN,17270,53.301
1971,1,26118,10634,-1295.5,NaN,NaN,NaN,17044,53.324
1972,1,26125,10633,-1293,NaN,NaN,NaN,15681,53.319
1973,1,26124,10633,-1288.5,NaN,NaN,NaN,16945,53.369
1974,1,26118,10637,-1294.6,NaN,NaN,NaN,16028,53.335
1975,1,26128,10631,-1286.9,NaN,NaN,NaN,17663,53.409
1976,1,26130,10632,-1294.2,NaN,NaN,NaN,18270,53.353
1977,1,26127,10647,-1292.1,NaN,NaN,NaN,14689,53.281
1978,1,26115,10638,-1281.6,NaN,NaN,NaN,15382,53.334
1979,1,26123,10645,-1291.3,NaN,NaN,NaN,15419,53.279
1980,1,26114,10640,-1288.8,NaN,NaN,NaN,11828,53.464
1981,1,26135,10646,-1284,NaN,NaN,NaN,15610,53.368
1982,1,26128,10640,-1293.4,NaN,NaN,NaN,12225,53.363
1984,1,26113,10630,-1279.3,NaN,NaN,NaN,11461,53.393
1985,1,26108,10629,-1286.2,NaN,NaN,NaN,15710,53.399
1986,1,26119,10647,-1272.4,NaN,NaN,NaN,14549,53.293
1987,1,26127,10642,-1271.7,NaN,NaN,NaN,14240,53.561
1988,1,26132,10647,-1278.5,NaN,NaN,NaN,16255,53.416
1989,1,26115,10632,-1294.2,NaN,NaN,NaN,16499,53.416
1990,1,26113,10638,-1284.2,NaN,NaN,NaN,20210,53.413
1991,1,26131,10640,-1293.4,NaN,NaN,NaN,12229,53.305
1992,1,26125,10634,-1290.5,NaN,NaN,NaN,17196,53.466
1993,1,26119,10642,-1286.1,NaN,NaN,NaN,16616,53.337
1994,1,26123,10641,-1280.1,NaN,NaN,NaN,11994,53.527
1995,1,26128,10635,-1283.6,NaN,NaN,NaN,12517,53.47
1996,1,26114,10630,-1289.3,NaN,NaN,NaN,17667,53.434
1997,1,26118,10641,-1277.5,NaN,NaN,NaN,15865,53.407
1998,1,26136,10642,-1285,NaN,NaN,NaN,14471,53.335
1999,1,26110,10627,-1291.9,NaN,NaN,NaN,20790,53.357
2000,1,26133,10636,-1282.3,NaN,NaN,NaN,16525,53.411
